Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Satria,@satriabajayyy,2025-07-20T16:01:57.000Z,True,"kan gw baru aja nemu acc yg isi vid si sister hong.. naahh anjggg urusan cakep sih gw ga bacot ya.. pertanyaannya ITU COWO COWO UDH LIAT TITITNYA MASIH KAGAK KABUR GIMANE CERITANYEEE ANJOINK???

Erika Carlina Minggu Usman pekerja hustle Malming Tom Lembong",0,0,0,274,[],[],[],https://pbs.twimg.com/profile_images/1941763927064674304/1F_cHly2_normal.jpg,https://x.com/satriabajayyy/status/1946963802265960449,tweet_id:1946963802265960449
kayi,@salvfatore,2025-07-20T16:01:51.000Z,False,"N - we haven’t interact that much but i like how your mind going by seeing your book review tweet and your opinion abt mr. tom lembong case wkwkw. please do that kind of things more often, i really like your energy",0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1943170731946205184/ZD879VFw_normal.jpg,https://x.com/salvfatore/status/1946963777020366994,tweet_id:1946963777020366994
Caca cruz,@RenataShawty,2025-07-20T16:01:30.000Z,False,Minggu malam semarang anjay boong besok senin hakim tom lembong buatkan jordan adams ready vcs http://wa.me/6285609379443,0,0,0,7.5K,[],[],[],https://pbs.twimg.com/profile_images/1946672967183724544/MOlqqgKK_normal.jpg,https://x.com/RenataShawty/status/1946963687551693210,tweet_id:1946963687551693210
Herlina Debora,@HerlinaDebora70,2025-07-20T16:01:06.000Z,False,Setuju kalo sesuai aturan...Lembong sendiri aja sadar kaki dia MELANGGAR.,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1853821856387928064/6qsvJJHM_normal.jpg,https://x.com/HerlinaDebora70/status/1946963587697987930,tweet_id:1946963587697987930
Meelly Rayhan,@el_rayhan4,2025-07-20T16:00:07.000Z,False,Kesimpulanmu gak mungkin koruptor gak dapat uang kan? Sama dong. Begitu jaksa dan hakim bilang gak ada uang mengalir ke tom lembong aku jadi mikirnya dia bukan koruptor apalagi tidak ada mens rea atau niat jahat dalam kasus ini.,0,0,0,28,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/el_rayhan4/status/1946963340863127765,tweet_id:1946963340863127765
john loveth,@expory,2025-07-20T15:59:41.000Z,False,Ew3 abg cantik sempit dan t3mb3mhttps://vidoy.pro/e/j3axa8d8g2k7https://Vid0y.pro/e/HgkGo17bn5phhttps://vidoy.pro/e/5n3ze30fhv1qhttps://vidoy.pro/e/iwguql93ab7ehttps://vidoy.pro/e/9y37610nez6lMinggu malam hakim tom lembong Farhan udahan besok Senin buatkan ada aku pagii pagiii tidur sore https://pic.x.com/e5JJIaF5iB,0,0,0,6.3K,[],[],[],https://pbs.twimg.com/profile_images/1941524689618337793/xhZ0VHFP_normal.jpg,https://x.com/expory/status/1946963229361774848,tweet_id:1946963229361774848
tj.tintin™,@benings_tj2,2025-07-20T15:59:32.000Z,False,"P1 : Lapor pak!!!Tom Lembong sudah di vonis 4,5 penjara.
Are you happy?
P2 : sudah... tapi belum..
Masih ada Anies..

Begitulah kira kira...",0,0,0,102,[],[],[],https://pbs.twimg.com/profile_images/1828933917396832256/KdcWQDED_normal.jpg,https://x.com/benings_tj2/status/1946963193089454465,tweet_id:1946963193089454465
Grok,@grok,2025-07-20T15:59:32.000Z,True,"Ya, tuduhan itu tampak seperti fitnah atau misinformasi politik. Anies menyatakan kekecewaan atas vonis Tom Lembong karena menyoroti kerapuhan demokrasi dan keadilan, bukan mendukung korupsi. Verifikasi fakta dari sumber netral seperti Tempo atau Reuters untuk konteks lengkap.",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_normal.jpg,https://x.com/grok/status/1946963192883953896,tweet_id:1946963192883953896
Teungku Nurdin,@NurdinTeun43682,2025-07-20T15:59:05.000Z,False,,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1925460451363889155/-OcUaftD_normal.jpg,https://x.com/NurdinTeun43682/status/1946963077515366817,tweet_id:1946963077515366817
Perisai Rakyat,@AniesBigFans,2025-07-20T15:58:01.000Z,False,"Pak Harto pidatonya kalem, tapi gw betah dengerinnya walopun lama Ini pidato berapi2 tp denger suaranya aja males Karena tau cuma omon2 aja Tuh kasus Tom Lembong komentarin Berani gak lo Apa yg udah dia kasi ke rakyat? Ga ada Cuma Makan Belatung Gratis",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1871938485151825920/w_fFhRhe_normal.jpg,https://x.com/AniesBigFans/status/1946962809364844624,tweet_id:1946962809364844624
Grok,@grok,2025-07-20T15:56:53.000Z,True,"Postingan di atas menuduh Anies Baswedan ""pro koruptor"" karena kecewa atas vonis 4,5 tahun Tom Lembong di kasus impor gula. Ini tuduhan subyektif, kemungkinan motif politik. Sikapi dengan verifikasi fakta dari sumber beragam: Anies kritik sistem hukum, bukan dukung korupsi.",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_normal.jpg,https://x.com/grok/status/1946962523842130420,tweet_id:1946962523842130420
Herlina Debora,@HerlinaDebora70,2025-07-20T15:56:36.000Z,False,Harusnya SEUMUR HIDUP... ,0,0,0,18,[],"['@AbdullahYu76015', '@tomlembong']",[],https://pbs.twimg.com/profile_images/1853821856387928064/6qsvJJHM_normal.jpg,https://x.com/HerlinaDebora70/status/1946962454774456792,tweet_id:1946962454774456792
stecu stecu,@uyuuuuuuupxz,2025-07-20T15:54:59.000Z,False,yg minta tom lembong denger denger dari kubu lain bukan pak prabowo,0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1906422145070288896/9_CoUaF__normal.png,https://x.com/uyuuuuuuupxz/status/1946962048283271218,tweet_id:1946962048283271218
ᴅᴇɴᴛᴀ,@dentasuu,2025-07-20T15:54:56.000Z,False,"Hati² guys, jabatan  masih 4 ½ tahunan lagi, masih bisa ada Tom Lembong part 2, 3, 4, dst",0,0,0,54,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1767965570304204800/k-yOEuyd_normal.jpg,https://x.com/dentasuu/status/1946962032814858621,tweet_id:1946962032814858621
FreePalestine,@wahyu_djanti88,2025-07-20T15:53:17.000Z,False,"Pak Tom Lembong sblm sidang vonis bilang...""sy tawakal dg apapun hasil aidang vonis nanti. Yg mengajarkan sy tawakal...teman di penjara yg beragama muslim"". 
Salut",0,0,0,46,[],[],"['\\U0001f44d', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1795837070600192000/jeUrrozM_normal.jpg,https://x.com/wahyu_djanti88/status/1946961618631544939,tweet_id:1946961618631544939
sky,@BadutTae,2025-07-20T15:53:16.000Z,False,"To all my moots yg belum tau akan kasus Tom lembong itu gimana.

ini dalam bahasa bayi, semoga kalian paham. se bobrok apa jokowi, prabowo dan antek2nya. Uang ku, uang kalian, uang rakyat, di pakai untuk hal yang tidak berguna (suap petinggi hukum) yg seharusnya membela kebenaran",0,0,0,90,[],[],[],https://pbs.twimg.com/profile_images/1933762175048560642/PA9435cJ_normal.jpg,https://x.com/BadutTae/status/1946961616987439402,tweet_id:1946961616987439402
AyuMegaPratiwi,@AyuMegaPrati,2025-07-20T15:52:25.000Z,False,gokil! Langkah Tom Lembong bener-bener nunjukin hatinya mulia,0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/562252704307638272/AtqVi2yt_normal.jpeg,https://x.com/AyuMegaPrati/status/1946961402557796467,tweet_id:1946961402557796467
َanisa,@argueud,2025-07-20T15:51:54.000Z,False,Minggu hakim tom lembong kpr bri gajah tengu malming besok senin tidur pagii pagiii  https://Wa.me/62887437311199437311199?text=Cantik%20bisa%20order%20open%20vcs%20sekarang%20…,0,0,0,6.2K,[],[],[],https://pbs.twimg.com/profile_images/1943294570613055488/716w0YJJ_normal.jpg,https://x.com/argueud/status/1946961271078711339,tweet_id:1946961271078711339
Si Pengulas Grand Line,@PengulasOP,2025-07-20T15:51:27.000Z,False,"3/
Sama seperti itu, Tom Lembong dikenal sebagai ekonom, diplomat, dan orang yang membela keterbukaan serta ekonomi berkeadilan.
Tapi ketika sikapnya tidak sejalan dengan arah kekuasaan,
Ia malah dihukum—bukan karena gagal,
Tapi karena bersuara.",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1946256539783729152/36OALT30_normal.jpg,https://x.com/PengulasOP/status/1946961156209557627,tweet_id:1946961156209557627
Si Pengulas Grand Line,@PengulasOP,2025-07-20T15:51:25.000Z,False," 1/
Dalam sejarah maupun fiksi, orang yang menciptakan sesuatu demi masa depan sering kali dihukum.
Seperti Tom sang tukang kapal di One Piece, dan seperti Tom Lembong di dunia nyata.
Keduanya punya kesamaan:
Membangun untuk masa depan, tapi malah dianggap ancaman.",0,0,0,35,[],[],['\\U0001f9f5'],https://pbs.twimg.com/profile_images/1946256539783729152/36OALT30_normal.jpg,https://x.com/PengulasOP/status/1946961150006169611,tweet_id:1946961150006169611
Edoy stt,@edisutoto38,2025-07-20T15:51:00.000Z,False,"Gus nur N Bambang tri di jebloskan penjara , tanpa bukti dan sakti dari yg punya ijazah
Sekarang Tom Lembong juga begitu#Mirisnegriku",0,0,0,23,['#Mirisnegriku'],[],['\\U0001fae3'],https://pbs.twimg.com/profile_images/1873627509587398656/ZhsRLeNn_normal.jpg,https://x.com/edisutoto38/status/1946961043227615673,tweet_id:1946961043227615673
Herlina Debora,@HerlinaDebora70,2025-07-20T15:50:49.000Z,False,Jelas MELANGGAR ATURAN...,0,0,0,42,[],[],[],https://pbs.twimg.com/profile_images/1853821856387928064/6qsvJJHM_normal.jpg,https://x.com/HerlinaDebora70/status/1946960999590084773,tweet_id:1946960999590084773
DHNWDYN,@dhinifiwi_,2025-07-20T15:50:42.000Z,False,"Jujur gak tega liat berita Tom Lembong, gue skip terussss…",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1917206204818038784/-7YrwTN5_normal.jpg,https://x.com/dhinifiwi_/status/1946960971089522745,tweet_id:1946960971089522745
Djumari,@Djumari899149,2025-07-20T15:50:13.000Z,False," ndompleng  . gelar perkara soal ijazah palsu gak mau hadir. Disebut di sidang  tutup mata telinga... Tom lembong sdh berjasa terhadap kamu di kancah internasional, masih juga   tega memenjarakannya. Dikiranya se keluarga bisa kuasai indonesia 2029",0,0,0,55,[],"['@jokowi', '@psi_id', '@tomlembong', '@jokowi']",[],https://pbs.twimg.com/profile_images/1743699144961859584/6ryllROb_normal.png,https://x.com/Djumari899149/status/1946960846565114003,tweet_id:1946960846565114003
Marta,@Martabruckk,2025-07-20T15:50:00.000Z,True,Tom lembong,0,0,0,79,[],[],[],https://pbs.twimg.com/profile_images/1925978227568222208/6gk0UZ1K_normal.jpg,https://x.com/Martabruckk/status/1946960794400514184,tweet_id:1946960794400514184
Faiz Issok,@FaizIssok27395,2025-07-20T15:48:37.000Z,False,"Ohh ini maksudnya, tom Lembong itu pak Jokowi yg gigit ya HM,mm",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1936579479377526786/n697Otm5_normal.png,https://x.com/FaizIssok27395/status/1946960445606359304,tweet_id:1946960445606359304
⋆.˚༘⋆ Popon's escape⋆.˚༘⋆,@popondayum,2025-07-20T15:47:50.000Z,False,Semangat saja pak Tom Lembong#JusticeForTomLembong,0,0,0,44,['#JusticeForTomLembong'],[],['\\U0001f614'],https://pbs.twimg.com/profile_images/1921006851598282752/liBqrWjR_normal.jpg,https://x.com/popondayum/status/1946960249547825583,tweet_id:1946960249547825583
Padi,@kalakkute,2025-07-20T15:47:12.000Z,False,Kami dapat pelajaran dari Saudara Kami (TOM LEMBONG) Terimakasih,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1869276760359174144/S-eu2y1k_normal.jpg,https://x.com/kalakkute/status/1946960089187004855,tweet_id:1946960089187004855
Liorra,@wretclhed,2025-07-20T15:47:01.000Z,False,Minggu hakim tom lembong kpr bri gajah tengu malming besok senin tidur pagii pagiiihttps://videyb.com/e/7GKG2YoQhttps://videyb.com/e/YwIeSw6Phttps://videyb.com/e/eazeI8Yrhttps://videyb.com/e/bVs2HzEshttps://videyb.com/e/39NCjmkOhttps://videyb.com/e/XGWbpIC2https://videybcom.site https://pic.x.com/TLZawUmP9z,0,0,0,12K,[],[],[],https://pbs.twimg.com/profile_images/1941892419974320128/J2xP1y39_normal.jpg,https://x.com/wretclhed/status/1946960042193789303,tweet_id:1946960042193789303
riz` HOLO,@leehyuckie,2025-07-20T15:46:08.000Z,False,main puzzle svt masih keinget tom lembong anjggg ngakak ,0,0,0,92,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1937513472927105029/mJJN-T3u_normal.jpg,https://x.com/leehyuckie/status/1946959820046938199,tweet_id:1946959820046938199
Githa Kirana Dewi,@Githadwikirana,2025-07-20T15:45:54.000Z,False,"salut buat Tom Lembong, lebih mikirin orang lain daripada diri sendiri",0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/725931832978468864/Krix4sqm_normal.jpg,https://x.com/Githadwikirana/status/1946959760877871433,tweet_id:1946959760877871433
Grok,@grok,2025-07-20T15:42:02.000Z,True,"Terima kasih atas pertanyaan Anda. Berdasarkan analisis mendalam, kasus Tom Lembong tampak bermotif politik, dengan bukti lemah dan penargetan selektif pasca ia bergabung oposisi. Pengacara berani bisa ajukan banding ke MA, tapi sistem yudisial Indonesia sering dipengaruhi",0,0,0,51,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_normal.jpg,https://x.com/grok/status/1946958788369764470,tweet_id:1946958788369764470
Jul keceng,@jul_keceng,2025-07-20T15:41:03.000Z,False,"Jika mengunakan kerangka berpikirnya seperti itu, maka mendag sebelum dan sesudah Tom Lembong juga harus dipidanakan.",0,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1652381292363939841/L_4A6-ZY_normal.jpg,https://x.com/jul_keceng/status/1946958541249761604,tweet_id:1946958541249761604
DAMNIEEE,@Raihajingga,2025-07-20T15:40:34.000Z,False,"""Pesenanku aman to wo?""

ngomongin masalah Tom Lembong wkwkwk",0,0,0,1.8K,[],[],[],https://pbs.twimg.com/profile_images/1934139298208751616/9iIjh1wX_normal.jpg,https://x.com/Raihajingga/status/1946958419858248101,tweet_id:1946958419858248101
macica,@cintabrl,2025-07-20T15:39:45.000Z,False,gelisah bgt kepikiran tom lembong,0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1928355700830539776/_iOdoITE_normal.jpg,https://x.com/cintabrl/status/1946958211548053548,tweet_id:1946958211548053548
❁,@teaicup,2025-07-20T15:37:17.000Z,False,Minggu malam hakim tom lembong Farhan udahan besok Senin buatkan ada aku pagii pagiii tidur sorehttps://videq.co/d/r4c8o19m8qckhttps://videq.co http://s.id/INOSrhttps://videq.co/d/gm07z5yzad6dhttps://videq.co/d/oze53gmx1qtqhttps://videq.co http://s.id/INOSr https://pic.x.com/ULhnafppKb,0,0,0,46K,[],[],[],https://pbs.twimg.com/profile_images/1848067030106443776/mbi3JN8C_normal.jpg,https://x.com/teaicup/status/1946957593324482869,tweet_id:1946957593324482869
aku,@temanbaiqmu,2025-07-20T15:37:12.000Z,False,jdi yg bener tuh harusnya jokowi yg diadili teh bukan tom lembong,0,0,0,58,[],[],[],https://pbs.twimg.com/profile_images/1845133533591007232/vdb4GgNG_normal.jpg,https://x.com/temanbaiqmu/status/1946957571841196297,tweet_id:1946957571841196297
abahe naila,@AbaheNaila,2025-07-20T15:36:36.000Z,False,Cak.. kok anda ga bersuara tentang ketidakadilan yg diterima  Tom Lembong,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1620307412501823489/rxcn9c2n_normal.png,https://x.com/AbaheNaila/status/1946957421521367515,tweet_id:1946957421521367515
Ulong Zahirun,@Dtklp056686,2025-07-20T15:36:17.000Z,False,"Begitu Tom Lembong menyebutkan nm Joko Widodo, knp Hakim enggan menghadiri beliau? Apkh putusan itu sudah ditempah jauh² hari dngn rumus para Oligarki? Atau Jkw?",0,0,0,47,[],[],[],https://pbs.twimg.com/profile_images/1899156580396105728/s0CA-rcQ_normal.jpg,https://x.com/Dtklp056686/status/1946957342861594788,tweet_id:1946957342861594788
Alisha Adrine,@alisha_adrine,2025-07-20T15:36:00.000Z,False,"Kasus ini buktiin siapapun bisa kena hukum kalo merugikan negara, kata Dr. Edi soal Tom Lembong",0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1692403598842585088/3z-C7zgA_normal.jpg,https://x.com/alisha_adrine/status/1946957269608055062,tweet_id:1946957269608055062
iwin,@niwseir,2025-07-20T15:35:37.000Z,False,"Pasal yang diterapkan untuk mendakwa Tom Lembong adalah pasal 2 atau 3 UU Pemberantasan Tindak Pidana Korupsi.
Kedua pasal ini mengkriminalisasi perbuatan melawan hukum/menyalahgunakan wewenang untuk memperkaya diri sendiri/orang lain/korporasi yang merugikan keuangan negara.",0,0,0,109,[],[],[],https://pbs.twimg.com/profile_images/1612094954339434496/aMXr9qiN_normal.jpg,https://x.com/niwseir/status/1946957172824269210,tweet_id:1946957172824269210
iwin,@niwseir,2025-07-20T15:35:34.000Z,False,"Saya tidak akan sebut Tom Lembong sebagai innocent atau berintegritas, tidak ada hubungannya dengan perkara ini.
Tapi kita perlu tahu bahwa putusan bersalah dan pidana terhadapnya di perkara korupsi gula ini akan mengancam integritas penegakan hukum dan pemberantasan korupsi",0,0,0,566,[],[],"['\\U0001f9f5', '\\U0001f447']",https://pbs.twimg.com/profile_images/1612094954339434496/aMXr9qiN_normal.jpg,https://x.com/niwseir/status/1946957161902358842,tweet_id:1946957161902358842
Bocah Tua Nakal,@04_zainal,2025-07-20T15:33:31.000Z,False,Bukan rahasia umum bahwa kasus Tom Lembong sudah ditarget oleh mantan penguasa,0,0,0,242,[],[],[],https://pbs.twimg.com/profile_images/1850022490875346944/J_qdonJc_normal.jpg,https://x.com/04_zainal/status/1946956644476473478,tweet_id:1946956644476473478
Ahli Digital Forensik Bodong,@AtengBold,2025-07-20T15:33:23.000Z,False,"Ini mah kecewa level bawah, kan masih bisa banding PT, Kasasi, PK, jalan masih panjang buat Tom Lembong. Sebetulnya kecewa tingkat dewa ketika kalah Pilpres,pemilih anda hanya 24%. Saya yakin 2029 jika anda pengen maju lagi, belum pasti bisa,Anda kan ga punya partai.",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1926470691802497024/pNxNiLXb_normal.jpg,https://x.com/AtengBold/status/1946956610250957228,tweet_id:1946956610250957228
Dini Ayu Wulandari,@ayuwulandaridin,2025-07-20T15:32:58.000Z,False,salut buat Tom Lembong berani ambil keputusan cepat walau langgar aturan,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1737298222526472192/Da0ZPC2K_normal.jpg,https://x.com/ayuwulandaridin/status/1946956507339468987,tweet_id:1946956507339468987
Lina Dara Utami,@linadarautm,2025-07-20T15:32:49.000Z,False,inspiratif banget sih Tom Lembong! Beri manfaat luas itu pilihan mulia,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1737029451903549440/muNfvUXb_normal.jpg,https://x.com/linadarautm/status/1946956469997649930,tweet_id:1946956469997649930
Kretek Mantab,@kretekmantab,2025-07-20T15:31:35.000Z,False,"Tom Lembong yg tdk menikmati sepeser pun dr impor gula divonis 4,6 thn penjara #RIPHukumIndonesia",0,0,0,39,['#RIPHukumIndonesia'],[],[],https://pbs.twimg.com/profile_images/1886568759588270080/zeLGfpPK_normal.jpg,https://x.com/kretekmantab/status/1946956156343370037,tweet_id:1946956156343370037
AhmadRizal,@RizallllAhmad,2025-07-20T15:29:00.000Z,False,"tom Lembong, inspirasi baru di dunia korporasi",0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1737032757346459648/9sWo43yn_normal.jpg,https://x.com/RizallllAhmad/status/1946955509246148669,tweet_id:1946955509246148669
Grok,@grok,2025-07-20T15:28:33.000Z,True,"Berdasarkan postinganmu, kamu tampak seperti pribadi yang santai, humoris (banyak emoji & slang seperti ""wkwkkw""), kritis terhadap isu politik (seperti kasus Tom Lembong), dan dreamer sejati dengan semangat . Optimis tapi realistis, suka diskusi ringan tapi mendalam. Bagus! ",0,0,0,64,[],[],"['\\U0001f60a', '\\U0001fae2']",https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_normal.jpg,https://x.com/grok/status/1946955394158674091,tweet_id:1946955394158674091
Winda Lailasari,@winda_lailasar,2025-07-20T15:27:31.000Z,False,"Vonis 4,5 tahun buat Tom Lembong itu bentuk penegakan hukum tegas kata Ketua ADHKI",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1702573465335975936/wvmHL9Vk_normal.jpg,https://x.com/winda_lailasar/status/1946955135994700203,tweet_id:1946955135994700203
Ary,@Ary_PrasKe2,2025-07-20T15:25:55.000Z,True,"Kasus Hasto Dan Tom Lembong Kasus Pesanan Penguasa!

Tau keberadaan Harun Masiku, Tapi gak ditangkap... 

Terus nuduh orang melakukan perintangan dengan alasan nyeburin HP bikin cerita hebat sekaliDemikian juga dengan kasus Pak Tom Lembong, Dikriminalisasi dengan kasus yang",0,0,0,486,[],[],['\\U0001f607'],https://pbs.twimg.com/profile_images/1875086677477335040/MbDtVt0s_normal.jpg,https://x.com/Ary_PrasKe2/status/1946954731512816003,tweet_id:1946954731512816003
Artanabil,@ArtaN7707,2025-07-20T15:24:56.000Z,False,"1. Hakim M Arif Nuryanta yang menyidangkan Tom Lembong dalam perkara impor gula,

ditangkap oleh Kejagung karena kasus suap 60 M yang meloloskan 3 korporasi dalam impor CPO.#JokowiPerusakTanahAir #GantungHakimTolol #GantungHakimTolol",0,0,0,48,"['#JokowiPerusakTanahAir', '#GantungHakimTolol', '#GantungHakimTolol']",[],[],https://pbs.twimg.com/profile_images/1920653267283083264/4QvzcqtI_normal.jpg,https://x.com/ArtaN7707/status/1946954486175633500,tweet_id:1946954486175633500
SASKIA AVAILABLE,@gulufngan,2025-07-20T15:24:03.000Z,False,minggu malam malming pagii pagiii hakim tom lembong besok senin tidur siang kpr bri gajah tengu farhan ready open #vcs & konten http://t.me/Saskiarreal89,0,0,0,39K,['#vcs'],[],[],https://pbs.twimg.com/profile_images/1946960050192289793/8LM8HRZY_normal.jpg,https://x.com/gulufngan/status/1946954261734011218,tweet_id:1946954261734011218
vayat,@HFaang,2025-07-20T15:23:24.000Z,False,Tom Lembong naik banding ga' ye?,0,0,0,42,[],[],[],https://pbs.twimg.com/profile_images/1667074414628999168/YmkTb76P_normal.jpg,https://x.com/HFaang/status/1946954098433232958,tweet_id:1946954098433232958
ɴɢʟɪʀɪQ,@Ngliriq,2025-07-20T15:23:16.000Z,False,"PEJABAT GAK AKAN TIDUR TENANG GARA-GARA KASUS TOM LEMBONG?! 
INI PERINGATAN PENGACARA!https://youtube.com/watch?v=9YBSX-ykgwo…",0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1919082144930181120/ybXV1Xs1_normal.jpg,https://x.com/Ngliriq/status/1946954064153235729,tweet_id:1946954064153235729
Artanabil,@ArtaN7707,2025-07-20T15:24:56.000Z,False,"1. Hakim M Arif Nuryanta yang menyidangkan Tom Lembong dalam perkara impor gula,

ditangkap oleh Kejagung karena kasus suap 60 M yang meloloskan 3 korporasi dalam impor CPO.#JokowiPerusakTanahAir #GantungHakimTolol #GantungHakimTolol",0,0,0,48,"['#JokowiPerusakTanahAir', '#GantungHakimTolol', '#GantungHakimTolol']",[],[],https://pbs.twimg.com/profile_images/1920653267283083264/4QvzcqtI_normal.jpg,https://x.com/ArtaN7707/status/1946954486175633500,tweet_id:1946954486175633500
Ary,@Ary_PrasKe2,2025-07-20T15:25:55.000Z,True,"Kasus Hasto Dan Tom Lembong Kasus Pesanan Penguasa!

Tau keberadaan Harun Masiku, Tapi gak ditangkap... 

Terus nuduh orang melakukan perintangan dengan alasan nyeburin HP bikin cerita hebat sekaliDemikian juga dengan kasus Pak Tom Lembong, Dikriminalisasi dengan kasus yang",0,0,0,486,[],[],['\\U0001f607'],https://pbs.twimg.com/profile_images/1875086677477335040/MbDtVt0s_normal.jpg,https://x.com/Ary_PrasKe2/status/1946954731512816003,tweet_id:1946954731512816003
Winda Lailasari,@winda_lailasar,2025-07-20T15:27:31.000Z,False,"Vonis 4,5 tahun buat Tom Lembong itu bentuk penegakan hukum tegas kata Ketua ADHKI",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1702573465335975936/wvmHL9Vk_normal.jpg,https://x.com/winda_lailasar/status/1946955135994700203,tweet_id:1946955135994700203
AhmadRizal,@RizallllAhmad,2025-07-20T15:29:00.000Z,False,"tom Lembong, inspirasi baru di dunia korporasi",0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1737032757346459648/9sWo43yn_normal.jpg,https://x.com/RizallllAhmad/status/1946955509246148669,tweet_id:1946955509246148669
Grok,@grok,2025-07-20T15:28:33.000Z,True,"Berdasarkan postinganmu, kamu tampak seperti pribadi yang santai, humoris (banyak emoji & slang seperti ""wkwkkw""), kritis terhadap isu politik (seperti kasus Tom Lembong), dan dreamer sejati dengan semangat . Optimis tapi realistis, suka diskusi ringan tapi mendalam. Bagus! ",0,0,0,64,[],[],"['\\U0001f60a', '\\U0001fae2']",https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_normal.jpg,https://x.com/grok/status/1946955394158674091,tweet_id:1946955394158674091
Kretek Mantab,@kretekmantab,2025-07-20T15:31:35.000Z,False,"Tom Lembong yg tdk menikmati sepeser pun dr impor gula divonis 4,6 thn penjara #RIPHukumIndonesia",0,0,0,39,['#RIPHukumIndonesia'],[],[],https://pbs.twimg.com/profile_images/1886568759588270080/zeLGfpPK_normal.jpg,https://x.com/kretekmantab/status/1946956156343370037,tweet_id:1946956156343370037
Lina Dara Utami,@linadarautm,2025-07-20T15:32:49.000Z,False,inspiratif banget sih Tom Lembong! Beri manfaat luas itu pilihan mulia,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1737029451903549440/muNfvUXb_normal.jpg,https://x.com/linadarautm/status/1946956469997649930,tweet_id:1946956469997649930
Dini Ayu Wulandari,@ayuwulandaridin,2025-07-20T15:32:58.000Z,False,salut buat Tom Lembong berani ambil keputusan cepat walau langgar aturan,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1737298222526472192/Da0ZPC2K_normal.jpg,https://x.com/ayuwulandaridin/status/1946956507339468987,tweet_id:1946956507339468987
Ahli Digital Forensik Bodong,@AtengBold,2025-07-20T15:33:23.000Z,False,"Ini mah kecewa level bawah, kan masih bisa banding PT, Kasasi, PK, jalan masih panjang buat Tom Lembong. Sebetulnya kecewa tingkat dewa ketika kalah Pilpres,pemilih anda hanya 24%. Saya yakin 2029 jika anda pengen maju lagi, belum pasti bisa,Anda kan ga punya partai.",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1926470691802497024/pNxNiLXb_normal.jpg,https://x.com/AtengBold/status/1946956610250957228,tweet_id:1946956610250957228
Bocah Tua Nakal,@04_zainal,2025-07-20T15:33:31.000Z,False,Bukan rahasia umum bahwa kasus Tom Lembong sudah ditarget oleh mantan penguasa,0,0,0,242,[],[],[],https://pbs.twimg.com/profile_images/1850022490875346944/J_qdonJc_normal.jpg,https://x.com/04_zainal/status/1946956644476473478,tweet_id:1946956644476473478
